OfiStrategy,2019-Jan-30 14:30:07.090500,0.000000
OfiStrategy,2019-Jan-30 14:31:07.637473,-568.364544
OfiStrategy,2019-Jan-30 14:32:08.829895,-679.285469
OfiStrategy,2019-Jan-30 14:33:09.426106,-2111.226570
OfiStrategy,2019-Jan-30 14:34:09.615772,2102.693430
OfiStrategy,2019-Jan-30 14:35:10.151375,4429.693430
OfiStrategy,2019-Jan-30 14:36:11.111589,4966.693430
OfiStrategy,2019-Jan-30 14:37:11.397669,4429.693430
OfiStrategy,2019-Jan-30 14:38:11.722256,3050.973430
OfiStrategy,2019-Jan-30 14:39:12.424850,5270.973430
OfiStrategy,2019-Jan-30 14:40:13.430313,5825.973430
OfiStrategy,2019-Jan-30 14:41:13.588333,3050.973430
OfiStrategy,2019-Jan-30 14:42:13.958034,1310.613430
OfiStrategy,2019-Jan-30 14:43:14.168802,2750.613430
OfiStrategy,2019-Jan-30 14:44:14.283568,-95.826570
OfiStrategy,2019-Jan-30 14:45:14.477771,3106.213430
OfiStrategy,2019-Jan-30 14:46:15.640547,213.373430
OfiStrategy,2019-Jan-30 14:47:16.107465,2583.373430
OfiStrategy,2019-Jan-30 14:48:17.460146,-8879.186570
OfiStrategy,2019-Jan-30 14:49:17.679118,-10943.186570
OfiStrategy,2019-Jan-30 14:50:17.907183,-7259.186570
OfiStrategy,2019-Jan-30 14:51:18.177346,-6031.186570
OfiStrategy,2019-Jan-30 14:52:18.341640,-8487.186570
OfiStrategy,2019-Jan-30 14:53:19.632846,-13399.186570
OfiStrategy,2019-Jan-30 14:54:20.727659,-8487.186570
OfiStrategy,2019-Jan-30 14:55:21.107066,1336.813430
OfiStrategy,2019-Jan-30 14:56:21.766089,-20767.186570
OfiStrategy,2019-Jan-30 14:57:22.580637,-24451.186570
OfiStrategy,2019-Jan-30 14:58:23.036622,-36368.506570
OfiStrategy,2019-Jan-30 14:59:24.072414,-36362.986570
OfiStrategy,2019-Jan-30 15:00:25.004091,-48017.866570
OfiStrategy,2019-Jan-30 15:01:25.768608,-34948.866570
OfiStrategy,2019-Jan-30 15:02:25.972144,-38682.866570
OfiStrategy,2019-Jan-30 15:03:26.121905,-76801.986570
OfiStrategy,2019-Jan-30 15:04:27.411601,-72765.986570
OfiStrategy,2019-Jan-30 15:05:29.118050,-93312.626570
OfiStrategy,2019-Jan-30 15:06:29.722073,-55242.626570
OfiStrategy,2019-Jan-30 15:07:30.004826,-59472.626570
OfiStrategy,2019-Jan-30 15:08:30.128096,-53127.626570
OfiStrategy,2019-Jan-30 15:09:31.049355,-61587.626570
OfiStrategy,2019-Jan-30 15:10:31.590906,-65817.626570
OfiStrategy,2019-Jan-30 15:11:32.531493,-44667.626570
OfiStrategy,2019-Jan-30 15:12:32.941268,-15057.626570
OfiStrategy,2019-Jan-30 15:13:33.324668,-8712.626570
OfiStrategy,2019-Jan-30 15:14:33.774329,-23517.626570
OfiStrategy,2019-Jan-30 15:15:34.495555,-34092.626570
OfiStrategy,2019-Jan-30 15:16:35.107448,-21402.626570
OfiStrategy,2019-Jan-30 15:17:36.898306,-51012.626570
OfiStrategy,2019-Jan-30 15:18:38.643451,-82737.626570
OfiStrategy,2019-Jan-30 15:19:39.062437,-51012.626570
OfiStrategy,2019-Jan-30 15:20:39.388915,-27747.626570
OfiStrategy,2019-Jan-30 15:21:40.675993,-34092.626570
OfiStrategy,2019-Jan-30 15:22:41.377996,-19287.626570
OfiStrategy,2019-Jan-30 15:23:41.670377,-23517.626570
OfiStrategy,2019-Jan-30 15:24:43.648669,-27747.626570
OfiStrategy,2019-Jan-30 15:25:45.175177,-6597.626570
OfiStrategy,2019-Jan-30 15:26:45.551610,-252.626570
OfiStrategy,2019-Jan-30 15:27:46.304969,-12942.626570
OfiStrategy,2019-Jan-30 15:28:48.621971,-4482.626570
OfiStrategy,2019-Jan-30 15:29:49.192004,6092.373430
OfiStrategy,2019-Jan-30 15:30:49.541900,29357.373430
OfiStrategy,2019-Jan-30 15:31:52.166074,23012.373430
OfiStrategy,2019-Jan-30 15:32:53.825021,35702.373430
OfiStrategy,2019-Jan-30 15:33:54.459091,44162.373430
OfiStrategy,2019-Jan-30 15:34:55.772300,27242.373430
OfiStrategy,2019-Jan-30 15:35:59.522155,25127.373430
OfiStrategy,2019-Jan-30 15:37:00.023051,35702.373430
OfiStrategy,2019-Jan-30 15:38:00.513495,-27747.626570
OfiStrategy,2019-Jan-30 15:39:02.132468,18782.373430
OfiStrategy,2019-Jan-30 15:40:03.133801,35702.373430
OfiStrategy,2019-Jan-30 15:41:03.418136,31472.373430
OfiStrategy,2019-Jan-30 15:42:03.779227,25127.373430
OfiStrategy,2019-Jan-30 15:43:05.461398,25127.373430
OfiStrategy,2019-Jan-30 15:44:07.269562,50507.373430
OfiStrategy,2019-Jan-30 15:45:07.986295,78002.373430
OfiStrategy,2019-Jan-30 15:46:10.998103,67427.373430
OfiStrategy,2019-Jan-30 15:47:13.135737,44162.373430
OfiStrategy,2019-Jan-30 15:48:15.335917,37817.373430
OfiStrategy,2019-Jan-30 15:49:19.218951,46277.373430
OfiStrategy,2019-Jan-30 15:50:20.331376,35702.373430
OfiStrategy,2019-Jan-30 15:51:23.024092,35702.373430
OfiStrategy,2019-Jan-30 15:52:24.678398,35702.373430
OfiStrategy,2019-Jan-30 15:53:25.610640,10322.373430
OfiStrategy,2019-Jan-30 15:54:26.681137,3977.373430
OfiStrategy,2019-Jan-30 15:55:31.522753,42047.373430
OfiStrategy,2019-Jan-30 15:56:33.306480,31472.373430
OfiStrategy,2019-Jan-30 15:57:33.719923,25127.373430
OfiStrategy,2019-Jan-30 15:58:34.414778,18782.373430
OfiStrategy,2019-Jan-30 15:59:35.503788,20897.373430
OfiStrategy,2019-Jan-30 16:00:36.219638,48392.373430
OfiStrategy,2019-Jan-30 16:01:36.599262,114053.393571
OfiStrategy,2019-Jan-30 16:02:37.025562,134057.759885
OfiStrategy,2019-Jan-30 16:03:37.512423,118971.231738
OfiStrategy,2019-Jan-30 16:04:38.098188,128815.696263
OfiStrategy,2019-Jan-30 16:05:38.757406,134226.602227
OfiStrategy,2019-Jan-30 16:06:39.055405,125948.985210
OfiStrategy,2019-Jan-30 16:07:39.800591,120954.645210
OfiStrategy,2019-Jan-30 16:08:40.315777,124284.205210
OfiStrategy,2019-Jan-30 16:09:42.495496,127613.765210
OfiStrategy,2019-Jan-30 16:10:44.325135,136404.509171
OfiStrategy,2019-Jan-30 16:11:44.917331,135755.952630
OfiStrategy,2019-Jan-30 16:12:45.080339,141996.859878
OfiStrategy,2019-Jan-30 16:13:48.187911,141996.859878
OfiStrategy,2019-Jan-30 16:14:48.998390,149080.905098
OfiStrategy,2019-Jan-30 16:15:50.143856,152571.523878
OfiStrategy,2019-Jan-30 16:16:50.780156,152611.765709
OfiStrategy,2019-Jan-30 16:17:52.155550,153410.512534
OfiStrategy,2019-Jan-30 16:18:54.288165,155973.804870
OfiStrategy,2019-Jan-30 16:19:54.805042,153613.701725
OfiStrategy,2019-Jan-30 16:20:55.644256,154189.581885
OfiStrategy,2019-Jan-30 16:21:57.093152,154189.581885
OfiStrategy,2019-Jan-30 16:22:57.707120,153788.571885
OfiStrategy,2019-Jan-30 16:24:00.062989,154189.581885
OfiStrategy,2019-Jan-30 16:25:01.694059,154971.454726
OfiStrategy,2019-Jan-30 16:26:02.750224,154524.084726
OfiStrategy,2019-Jan-30 16:27:06.748509,154646.094726
OfiStrategy,2019-Jan-30 16:28:07.374930,154605.424726
OfiStrategy,2019-Jan-30 16:29:08.689469,154442.744726
OfiStrategy,2019-Jan-30 16:30:09.319130,154524.084726
OfiStrategy,2019-Jan-30 16:31:10.937556,154320.734726
OfiStrategy,2019-Jan-30 16:32:12.128494,154483.414726
OfiStrategy,2019-Jan-30 16:33:13.952155,154361.404726
OfiStrategy,2019-Jan-30 16:34:14.358628,154361.404726
OfiStrategy,2019-Jan-30 16:35:15.793950,154727.434726
OfiStrategy,2019-Jan-30 16:36:17.860814,154605.424726
OfiStrategy,2019-Jan-30 16:37:18.766589,154198.724726
OfiStrategy,2019-Jan-30 16:38:21.063885,154198.724726
OfiStrategy,2019-Jan-30 16:39:21.737414,153792.024726
OfiStrategy,2019-Jan-30 16:40:22.111162,154564.754726
OfiStrategy,2019-Jan-30 16:41:24.205550,154402.074726
OfiStrategy,2019-Jan-30 16:42:26.189336,154605.424726
OfiStrategy,2019-Jan-30 16:43:27.259831,154975.915613
OfiStrategy,2019-Jan-30 16:44:29.990618,154614.076970
OfiStrategy,2019-Jan-30 16:45:30.474368,152482.754144
OfiStrategy,2019-Jan-30 16:46:31.035254,151664.859238
OfiStrategy,2019-Jan-30 16:47:31.479264,150663.887760
OfiStrategy,2019-Jan-30 16:48:33.660790,154720.136304
OfiStrategy,2019-Jan-30 16:49:34.984093,154035.806304
OfiStrategy,2019-Jan-30 16:50:38.369257,152632.545094
OfiStrategy,2019-Jan-30 16:51:42.096282,156254.195094
OfiStrategy,2019-Jan-30 16:52:42.336272,152632.545094
OfiStrategy,2019-Jan-30 16:53:42.827283,145051.687632
OfiStrategy,2019-Jan-30 16:54:45.246799,146898.017955
OfiStrategy,2019-Jan-30 16:55:45.766198,141804.446368
OfiStrategy,2019-Jan-30 16:56:47.277231,145978.498671
OfiStrategy,2019-Jan-30 16:57:49.022607,140593.892848
OfiStrategy,2019-Jan-30 16:58:50.620142,135443.443334
OfiStrategy,2019-Jan-30 16:59:53.144773,135443.443334
OfiStrategy,2019-Jan-30 17:00:57.515194,131695.453334
OfiStrategy,2019-Jan-30 17:01:58.168928,139191.433334
OfiStrategy,2019-Jan-30 17:02:58.832672,110576.695731
OfiStrategy,2019-Jan-30 17:04:00.156545,114951.051755
OfiStrategy,2019-Jan-30 17:05:01.231376,110420.285043
OfiStrategy,2019-Jan-30 17:06:03.078777,122608.532728
OfiStrategy,2019-Jan-30 17:07:04.479310,119557.152728
OfiStrategy,2019-Jan-30 17:08:07.288984,114980.082728
OfiStrategy,2019-Jan-30 17:09:09.213778,102234.337734
OfiStrategy,2019-Jan-30 17:10:10.652395,101798.729690
OfiStrategy,2019-Jan-30 17:11:13.631826,99880.067494
OfiStrategy,2019-Jan-30 17:12:15.014979,91973.399872
OfiStrategy,2019-Jan-30 17:13:16.446265,97875.934281
OfiStrategy,2019-Jan-30 17:14:17.145505,97820.159875
OfiStrategy,2019-Jan-30 17:15:20.522814,95770.238317
OfiStrategy,2019-Jan-30 17:16:22.893913,82810.879033
OfiStrategy,2019-Jan-30 17:17:24.186848,73711.997718
OfiStrategy,2019-Jan-30 17:18:27.059072,57002.433056
OfiStrategy,2019-Jan-30 17:19:29.044334,69327.344825
OfiStrategy,2019-Jan-30 17:20:30.747216,56490.533763
OfiStrategy,2019-Jan-30 17:21:31.470204,51226.594323
OfiStrategy,2019-Jan-30 17:22:32.628225,42829.679043
OfiStrategy,2019-Jan-30 17:23:34.334445,78804.969043
OfiStrategy,2019-Jan-30 17:24:36.181052,92641.619043
OfiStrategy,2019-Jan-30 17:25:37.477070,98176.279043
OfiStrategy,2019-Jan-30 17:26:38.508318,112012.929043
OfiStrategy,2019-Jan-30 17:27:40.267983,117547.589043
OfiStrategy,2019-Jan-30 17:28:42.612183,117547.589043
OfiStrategy,2019-Jan-30 17:29:43.458163,106478.269043
OfiStrategy,2019-Jan-30 17:30:43.738492,112012.929043
OfiStrategy,2019-Jan-30 17:31:45.070893,106478.269043
OfiStrategy,2019-Jan-30 17:32:47.001445,142453.559043
OfiStrategy,2019-Jan-30 17:33:48.600497,147988.219043
OfiStrategy,2019-Jan-30 17:34:50.946224,156290.209043
OfiStrategy,2019-Jan-30 17:35:51.471289,159057.539043
OfiStrategy,2019-Jan-30 17:36:53.606647,181196.179043
OfiStrategy,2019-Jan-30 17:37:55.369974,159057.539043
OfiStrategy,2019-Jan-30 17:39:00.581295,164592.199043
OfiStrategy,2019-Jan-30 17:40:01.646605,153522.879043
OfiStrategy,2019-Jan-30 17:41:05.926639,156290.209043
OfiStrategy,2019-Jan-30 17:42:06.786035,186730.839043
OfiStrategy,2019-Jan-30 17:43:09.859342,183963.509043
OfiStrategy,2019-Jan-30 17:44:13.285448,195032.829043
OfiStrategy,2019-Jan-30 17:45:14.923238,181196.179043
OfiStrategy,2019-Jan-30 17:46:17.639001,192265.499043
OfiStrategy,2019-Jan-30 17:47:19.139281,181196.179043
OfiStrategy,2019-Jan-30 17:48:20.603237,172894.189043
OfiStrategy,2019-Jan-30 17:49:24.290991,167359.529043
OfiStrategy,2019-Jan-30 17:50:28.595312,145220.889043
OfiStrategy,2019-Jan-30 17:51:31.574715,150755.549043
OfiStrategy,2019-Jan-30 17:52:33.711435,145220.889043
OfiStrategy,2019-Jan-30 17:53:40.142913,147988.219043
OfiStrategy,2019-Jan-30 17:54:41.062096,167359.529043
OfiStrategy,2019-Jan-30 17:55:45.110459,200567.489043
OfiStrategy,2019-Jan-30 17:56:47.625421,175661.519043
OfiStrategy,2019-Jan-30 17:57:50.778934,172894.189043
OfiStrategy,2019-Jan-30 17:58:52.604848,172894.189043
OfiStrategy,2019-Jan-30 17:59:56.750738,181196.179043
OfiStrategy,2019-Jan-30 18:00:57.219481,195032.829043
OfiStrategy,2019-Jan-30 18:02:00.005071,183963.509043
OfiStrategy,2019-Jan-30 18:03:04.902454,183963.509043
OfiStrategy,2019-Jan-30 18:04:11.469006,181196.179043
OfiStrategy,2019-Jan-30 18:05:16.344402,172894.189043
OfiStrategy,2019-Jan-30 18:06:16.794842,167359.529043
OfiStrategy,2019-Jan-30 18:07:20.665224,153522.879043
OfiStrategy,2019-Jan-30 18:08:22.764630,172894.189043
OfiStrategy,2019-Jan-30 18:09:25.250565,150755.549043
OfiStrategy,2019-Jan-30 18:10:30.754963,159057.539043
OfiStrategy,2019-Jan-30 18:11:33.634723,153522.879043
OfiStrategy,2019-Jan-30 18:12:34.576914,145220.889043
OfiStrategy,2019-Jan-30 18:13:40.112822,167359.529043
OfiStrategy,2019-Jan-30 18:14:43.349992,167359.529043
OfiStrategy,2019-Jan-30 18:15:45.861058,172894.189043
OfiStrategy,2019-Jan-30 18:16:50.441594,172894.189043
OfiStrategy,2019-Jan-30 18:17:53.377188,167359.529043
OfiStrategy,2019-Jan-30 18:18:57.357534,181196.179043
OfiStrategy,2019-Jan-30 18:19:58.015508,192265.499043
OfiStrategy,2019-Jan-30 18:20:58.591539,225473.459043
OfiStrategy,2019-Jan-30 18:21:59.255249,214404.139043
OfiStrategy,2019-Jan-30 18:23:00.095245,242077.439043
OfiStrategy,2019-Jan-30 18:24:02.803737,236542.779043
OfiStrategy,2019-Jan-30 18:25:04.967874,228240.789043
OfiStrategy,2019-Jan-30 18:26:06.609722,225473.459043
OfiStrategy,2019-Jan-30 18:27:07.199748,219938.799043
OfiStrategy,2019-Jan-30 18:28:10.051582,233775.449043
OfiStrategy,2019-Jan-30 18:29:12.216677,219938.799043
OfiStrategy,2019-Jan-30 18:30:12.944888,219938.799043
OfiStrategy,2019-Jan-30 18:31:14.077150,206102.149043
OfiStrategy,2019-Jan-30 18:32:17.313967,214404.139043
OfiStrategy,2019-Jan-30 18:33:18.285016,217171.469043
OfiStrategy,2019-Jan-30 18:34:20.000271,219938.799043
OfiStrategy,2019-Jan-30 18:35:24.919685,219938.799043
OfiStrategy,2019-Jan-30 18:36:26.920179,219938.799043
OfiStrategy,2019-Jan-30 18:37:32.966627,214404.139043
OfiStrategy,2019-Jan-30 18:38:34.204868,214404.139043
OfiStrategy,2019-Jan-30 18:39:36.802338,219938.799043
OfiStrategy,2019-Jan-30 18:40:38.324633,214404.139043
OfiStrategy,2019-Jan-30 18:41:39.219328,219938.799043
OfiStrategy,2019-Jan-30 18:42:42.236604,233775.449043
OfiStrategy,2019-Jan-30 18:43:43.613444,236542.779043
OfiStrategy,2019-Jan-30 18:44:45.789381,255914.089043
OfiStrategy,2019-Jan-30 18:45:47.961306,275285.399043
OfiStrategy,2019-Jan-30 18:46:49.618215,278052.729043
OfiStrategy,2019-Jan-30 18:47:50.689922,289122.049043
OfiStrategy,2019-Jan-30 18:48:51.564316,289122.049043
OfiStrategy,2019-Jan-30 18:49:53.194940,308493.359043
OfiStrategy,2019-Jan-30 18:50:54.605321,283587.389043
OfiStrategy,2019-Jan-30 18:51:55.642892,300191.369043
OfiStrategy,2019-Jan-30 18:52:58.269281,283587.389043
OfiStrategy,2019-Jan-30 18:54:01.628475,264216.079043
OfiStrategy,2019-Jan-30 18:55:02.872924,247612.099043
OfiStrategy,2019-Jan-30 18:56:03.485524,269750.739043
OfiStrategy,2019-Jan-30 18:57:08.033044,258681.419043
OfiStrategy,2019-Jan-30 18:58:10.806042,253146.759043
OfiStrategy,2019-Jan-30 18:59:11.174575,255914.089043
OfiStrategy,2019-Jan-30 19:00:13.966821,-112326.655203
OfiStrategy,2019-Jan-30 19:01:14.205412,28558.609571
OfiStrategy,2019-Jan-30 19:02:14.316506,43260.569133
OfiStrategy,2019-Jan-30 19:03:14.902032,-17280.919616
OfiStrategy,2019-Jan-30 19:04:15.038159,-158956.040125
OfiStrategy,2019-Jan-30 19:05:15.213016,-230110.308762
OfiStrategy,2019-Jan-30 19:06:16.096249,-151109.367914
OfiStrategy,2019-Jan-30 19:07:16.541095,-167080.022464
OfiStrategy,2019-Jan-30 19:08:16.869945,-98793.258829
OfiStrategy,2019-Jan-30 19:09:17.571685,-189845.492630
OfiStrategy,2019-Jan-30 19:10:18.614106,-131069.495558
OfiStrategy,2019-Jan-30 19:11:19.206483,-201533.012746
OfiStrategy,2019-Jan-30 19:12:19.447120,-244097.338154
OfiStrategy,2019-Jan-30 19:13:19.858540,-258391.902557
OfiStrategy,2019-Jan-30 19:14:20.762650,-320053.451162
OfiStrategy,2019-Jan-30 19:15:21.670887,-268627.678324
OfiStrategy,2019-Jan-30 19:16:22.796877,-316755.978215
OfiStrategy,2019-Jan-30 19:17:23.810718,-336512.086551
OfiStrategy,2019-Jan-30 19:18:23.932763,-315991.065863
OfiStrategy,2019-Jan-30 19:19:25.153505,-359262.255239
OfiStrategy,2019-Jan-30 19:20:26.158340,-359249.720826
OfiStrategy,2019-Jan-30 19:21:26.964487,-480810.432573
OfiStrategy,2019-Jan-30 19:22:27.494786,-558284.176122
OfiStrategy,2019-Jan-30 19:23:28.225012,-574220.100081
OfiStrategy,2019-Jan-30 19:24:28.409148,-516837.663805
OfiStrategy,2019-Jan-30 19:25:28.894448,-526433.723805
OfiStrategy,2019-Jan-30 19:26:29.643578,-478453.423805
OfiStrategy,2019-Jan-30 19:27:32.246784,-368098.733805
OfiStrategy,2019-Jan-30 19:28:32.474255,-348906.613805
OfiStrategy,2019-Jan-30 19:29:33.592899,-334512.523805
OfiStrategy,2019-Jan-30 19:30:34.025257,-368098.733805
OfiStrategy,2019-Jan-30 19:31:34.523531,-310522.373805
OfiStrategy,2019-Jan-30 19:32:35.457786,-300926.313805
OfiStrategy,2019-Jan-30 19:33:37.872145,-276936.163805
OfiStrategy,2019-Jan-30 19:34:38.659962,-368098.733805
OfiStrategy,2019-Jan-30 19:35:39.385924,-368098.733805
OfiStrategy,2019-Jan-30 19:36:40.416509,-262542.073805
OfiStrategy,2019-Jan-30 19:37:40.688787,-358502.673805
OfiStrategy,2019-Jan-30 19:38:40.871631,-387290.853805
OfiStrategy,2019-Jan-30 19:39:41.630829,-334512.523805
OfiStrategy,2019-Jan-30 19:40:42.454138,-310522.373805
OfiStrategy,2019-Jan-30 19:41:44.227459,-300926.313805
OfiStrategy,2019-Jan-30 19:42:46.288367,-315320.403805
OfiStrategy,2019-Jan-30 19:43:46.913761,-310522.373805
OfiStrategy,2019-Jan-30 19:44:47.983518,-368098.733805
OfiStrategy,2019-Jan-30 19:45:50.249355,-348906.613805
OfiStrategy,2019-Jan-30 19:46:52.597815,-478453.423805
OfiStrategy,2019-Jan-30 19:47:54.091557,-521265.860353
OfiStrategy,2019-Jan-30 19:48:54.515796,-545919.850679
OfiStrategy,2019-Jan-30 19:49:57.822585,-551103.082138
OfiStrategy,2019-Jan-30 19:50:58.693774,-490764.363533
OfiStrategy,2019-Jan-30 19:51:59.546888,-454741.593533
OfiStrategy,2019-Jan-30 19:53:00.441499,-713656.792538
OfiStrategy,2019-Jan-30 19:54:00.986172,-795236.794577
OfiStrategy,2019-Jan-30 19:55:01.505198,-773408.674577
OfiStrategy,2019-Jan-30 19:56:02.525739,-768140.574785
OfiStrategy,2019-Jan-30 19:57:03.977801,-824739.813933
OfiStrategy,2019-Jan-30 19:58:04.850766,-836307.440340
OfiStrategy,2019-Jan-30 19:59:06.746904,-905774.524423
OfiStrategy,2019-Jan-30 20:00:08.480715,-865082.299133
OfiStrategy,2019-Jan-30 20:01:09.594736,-865327.905303
OfiStrategy,2019-Jan-30 20:02:11.079707,-788640.515303
OfiStrategy,2019-Jan-30 20:03:12.587930,-747321.631524
OfiStrategy,2019-Jan-30 20:04:13.111887,-670556.241524
OfiStrategy,2019-Jan-30 20:05:13.422368,-581980.791524
OfiStrategy,2019-Jan-30 20:06:14.472395,-499310.371524
OfiStrategy,2019-Jan-30 20:07:15.091493,-487500.311524
OfiStrategy,2019-Jan-30 20:08:15.927770,-540645.581524
OfiStrategy,2019-Jan-30 20:09:18.713644,-452070.131524
OfiStrategy,2019-Jan-30 20:10:20.046433,-363494.681524
OfiStrategy,2019-Jan-30 20:11:21.605185,-204058.871524
OfiStrategy,2019-Jan-30 20:12:22.148169,-292634.321524
OfiStrategy,2019-Jan-30 20:13:22.550983,-345779.591524
OfiStrategy,2019-Jan-30 20:14:24.902340,-363494.681524
OfiStrategy,2019-Jan-30 20:15:26.289114,-398924.861524
OfiStrategy,2019-Jan-30 20:16:29.088473,-393019.831524
OfiStrategy,2019-Jan-30 20:17:30.611504,-363494.681524
OfiStrategy,2019-Jan-30 20:18:31.747558,-363494.681524
OfiStrategy,2019-Jan-30 20:19:35.010767,-333969.531524
OfiStrategy,2019-Jan-30 20:20:35.509796,-452070.131524
OfiStrategy,2019-Jan-30 20:21:36.316816,-398924.861524
OfiStrategy,2019-Jan-30 20:22:36.996212,-351684.621524
OfiStrategy,2019-Jan-30 20:23:37.616232,-263109.171524
OfiStrategy,2019-Jan-30 20:24:39.090541,-280824.261524
OfiStrategy,2019-Jan-30 20:25:41.638094,-209963.901524
OfiStrategy,2019-Jan-30 20:26:44.446799,-280824.261524
OfiStrategy,2019-Jan-30 20:27:44.966705,-269014.201524
OfiStrategy,2019-Jan-30 20:28:45.831394,-398924.861524
OfiStrategy,2019-Jan-30 20:29:47.015560,-310349.411524
OfiStrategy,2019-Jan-30 20:30:47.295159,-257204.141524
OfiStrategy,2019-Jan-30 20:31:49.842300,-298539.351524
OfiStrategy,2019-Jan-30 20:32:50.626800,-251299.111524
OfiStrategy,2019-Jan-30 20:33:52.293329,-221773.961524
OfiStrategy,2019-Jan-30 20:34:53.832783,-80053.241524
OfiStrategy,2019-Jan-30 20:35:54.588783,-269014.201524
OfiStrategy,2019-Jan-30 20:36:56.231890,-198153.841524
OfiStrategy,2019-Jan-30 20:37:58.686774,-209963.901524
OfiStrategy,2019-Jan-30 20:38:59.813217,-233584.021524
OfiStrategy,2019-Jan-30 20:40:02.001236,-174533.721524
OfiStrategy,2019-Jan-30 20:41:03.101987,-150913.601524
OfiStrategy,2019-Jan-30 20:42:03.510313,-80053.241524
OfiStrategy,2019-Jan-30 20:43:04.457893,-145008.571524
OfiStrategy,2019-Jan-30 20:44:07.747846,-180438.751524
OfiStrategy,2019-Jan-30 20:45:09.251575,-186343.781524
OfiStrategy,2019-Jan-30 20:46:09.914913,-310349.411524
OfiStrategy,2019-Jan-30 20:47:10.688215,-298539.351524
OfiStrategy,2019-Jan-30 20:48:12.417842,-304444.381524
OfiStrategy,2019-Jan-30 20:49:14.485615,-269014.201524
OfiStrategy,2019-Jan-30 20:50:16.293744,-233584.021524
OfiStrategy,2019-Jan-30 20:51:18.417396,-239489.051524
OfiStrategy,2019-Jan-30 20:52:19.019756,-180438.751524
OfiStrategy,2019-Jan-30 20:53:19.614411,-97768.331524
OfiStrategy,2019-Jan-30 20:54:20.207920,-97768.331524
OfiStrategy,2019-Jan-30 20:55:20.433882,-233584.021524
OfiStrategy,2019-Jan-30 20:56:20.724818,-322159.471524
OfiStrategy,2019-Jan-30 20:57:21.846789,-280824.261524
OfiStrategy,2019-Jan-30 20:58:23.062321,-204058.871524
OfiStrategy,2019-Jan-30 20:59:23.618621,-269014.201524
OfiStrategy,2019-Jan-30 21:00:23.834198,-269014.201524
OfiStrategy,2019-Jan-30 21:01:27.020097,-269014.201524
OfiStrategy,2019-Jan-30 21:02:30.942637,-269014.201524
OfiStrategy,2019-Jan-30 21:03:32.984471,-269014.201524
OfiStrategy,2019-Jan-30 21:04:40.468888,-269014.201524
OfiStrategy,2019-Jan-30 21:05:40.837362,-269014.201524
OfiStrategy,2019-Jan-30 21:06:48.458035,-269014.201524
OfiStrategy,2019-Jan-30 21:07:58.005986,-269014.201524
OfiStrategy,2019-Jan-30 21:09:04.002482,-269014.201524
OfiStrategy,2019-Jan-30 21:10:17.388357,-269014.201524
OfiStrategy,2019-Jan-30 21:11:18.693027,-269014.201524
OfiStrategy,2019-Jan-30 21:12:29.551961,-269014.201524
OfiStrategy,2019-Jan-30 21:13:35.851830,-269014.201524
OfiStrategy,2019-Jan-30 21:14:47.065876,-269014.201524
OfiStrategy,2019-Jan-30 21:21:14.408288,-269014.201524
OfiStrategy,2019-Jan-30 21:30:01.020153,-269014.201524
OfiStrategy,2019-Jan-30 21:31:15.924782,-269014.201524
OfiStrategy,2019-Jan-30 21:32:17.895730,-269014.201524
OfiStrategy,2019-Jan-30 21:34:04.000305,-269014.201524
OfiStrategy,2019-Jan-30 21:35:05.659525,-269014.201524
OfiStrategy,2019-Jan-30 21:36:20.936137,-269014.201524
OfiStrategy,2019-Jan-30 21:37:32.663316,-269014.201524
OfiStrategy,2019-Jan-30 21:38:59.405125,-269014.201524
OfiStrategy,2019-Jan-30 21:41:02.580989,-269014.201524
OfiStrategy,2019-Jan-30 21:42:05.089324,-269014.201524
OfiStrategy,2019-Jan-30 21:43:40.414927,-269014.201524
OfiStrategy,2019-Jan-30 21:44:47.839205,-269014.201524
OfiStrategy,2019-Jan-30 21:45:48.722093,-269014.201524
OfiStrategy,2019-Jan-30 21:47:03.001814,-269014.201524
OfiStrategy,2019-Jan-30 21:48:11.499201,-269014.201524
OfiStrategy,2019-Jan-30 21:49:15.495055,-269014.201524
OfiStrategy,2019-Jan-30 22:00:00.016103,-269014.201524
OfiStrategy,2019-Jan-31 05:00:00,-269014.201524
